Namespace(dataset='syn1', hidden=20, n_layers=3, dropout=0.0, seed=42, num_epochs=500, device='cpu')
y_true counts: (array([0, 1, 2, 3]), array([300, 160, 160,  80]))
y_pred_orig counts: (array([0, 1, 2, 3]), array([300, 166, 144,  90]))
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 168.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 149.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 159.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 150.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 174.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 153.0
Node idx: 563, original pred: 2, cf pred: 2, graph loss: 167.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 176.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 178.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 164.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 155.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 162.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 149.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 167.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 158.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 162.0
Node idx: 563, original pred: 2, cf pred: 2, graph loss: 165.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 157.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 171.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 173.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 159.0
Node idx: 563, original pred: 2, cf pred: 2, graph loss: 155.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 168.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 168.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 156.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 163.0
Node idx: 563, original pred: 2, cf pred: 0, graph loss: 163.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 173.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 178.0
Node idx: 563, original pred: 2, cf pred: 0, graph loss: 170.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 165.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 166.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 166.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 170.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 169.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 169.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 162.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 138.0
best loss: 138.0
Node idx: 563, original pred: 2, cf pred: 2, graph loss: 155.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 145.0
Node idx: 563, original pred: 2, cf pred: 2, graph loss: 154.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 168.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 173.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 175.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 165.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 163.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 169.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 164.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 166.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 167.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 171.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 153.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 163.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 154.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 177.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 151.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 148.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 143.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 178.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 167.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 165.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 157.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 150.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 150.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 168.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 158.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 160.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 179.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 169.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 159.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 164.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 167.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 155.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 158.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 165.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 164.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 172.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 173.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 164.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 178.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 161.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 161.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 167.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 178.0
Node idx: 563, original pred: 2, cf pred: 0, graph loss: 173.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 149.0
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 168.0
Node idx: 563, original pred: 2, cf pred: 2, graph loss: 176.0
Node idx: 563, original pred: 2, cf pred: 1, graph loss: 163.0
Time for 500 epochs of one example: 0.0638min
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 769.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 751.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 781.0
best loss: 781.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 791.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 765.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 795.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 789.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 773.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 760.0
best loss: 760.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 763.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 777.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 765.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 780.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 788.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 789.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 768.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 751.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 799.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 747.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 782.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 781.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 734.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 792.0
Node idx: 415, original pred: 1, cf pred: 2, graph loss: 763.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 767.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 791.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 758.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 778.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 752.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 784.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 788.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 756.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 767.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 800.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 783.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 786.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 753.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 804.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 760.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 795.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 763.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 747.0
best loss: 747.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 755.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 770.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 756.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 782.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 802.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 772.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 755.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 750.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 790.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 784.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 764.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 766.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 759.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 795.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 793.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 758.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 813.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 747.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 742.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 779.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 812.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 764.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 732.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 756.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 788.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 814.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 766.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 794.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 788.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 792.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 773.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 758.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 746.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 742.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 786.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 750.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 741.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 760.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 798.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 809.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 763.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 784.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 776.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 759.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 760.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 748.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 779.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 766.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 781.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 761.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 761.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 763.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 774.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 777.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 794.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 764.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 778.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 830.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 754.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 762.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 811.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 753.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 779.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 797.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 786.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 765.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 779.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 783.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 705.0
best loss: 705.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 792.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 766.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 781.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 783.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 749.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 799.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 802.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 796.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 740.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 806.0
Node idx: 415, original pred: 1, cf pred: 2, graph loss: 787.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 792.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 788.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 815.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 818.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 785.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 777.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 752.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 751.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 753.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 779.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 785.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 775.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 770.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 785.0
Node idx: 415, original pred: 1, cf pred: 2, graph loss: 770.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 768.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 774.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 736.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 762.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 778.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 750.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 762.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 754.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 768.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 752.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 775.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 745.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 768.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 767.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 769.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 771.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 769.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 787.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 766.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 731.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 767.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 784.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 772.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 791.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 776.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 759.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 748.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 747.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 754.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 802.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 767.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 774.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 781.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 771.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 723.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 794.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 748.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 766.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 770.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 734.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 738.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 756.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 786.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 805.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 745.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 798.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 796.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 788.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 793.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 782.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 774.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 784.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 742.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 786.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 749.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 767.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 770.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 777.0
Node idx: 415, original pred: 1, cf pred: 2, graph loss: 779.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 786.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 770.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 787.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 779.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 775.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 749.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 776.0
Node idx: 415, original pred: 1, cf pred: 3, graph loss: 758.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 798.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 757.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 766.0
Node idx: 415, original pred: 1, cf pred: 0, graph loss: 781.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 762.0
Node idx: 415, original pred: 1, cf pred: 1, graph loss: 768.0
